id,name,code,kota_id/id
7311170,PALAKKA,7311170,7311
7311180,AWANGPONE,7311180,7311
7311190,TELLU SIATTINGE,7311190,7311
7311200,AMALI,7311200,7311
7311210,AJANGALE,7311210,7311
7311220,DUA BOCCOE,7311220,7311
7311230,CENRANA,7311230,7311
7311710,TANETE RIATTANG BARAT,7311710,7311
7311720,TANETE RIATTANG,7311720,7311
7311730,TANETE RIATTANG TIMUR,7311730,7311
7312010,MARIO RIWAWO,7312010,7312
7312020,LALABATA,7312020,7312
7312030,LILI RIAJA,7312030,7312
7312031,GANRA,7312031,7312
7312032,CITTA,7312032,7312
7312040,LILI RILAU,7312040,7312
7312050,DONRI DONRI,7312050,7312
7312060,MARIO RIAWA,7312060,7312
7313010,SABBANG PARU,7313010,7313
7313020,TEMPE,7313020,7313
7313030,PAMMANA,7313030,7313
7313040,BOLA,7313040,7313
7313050,TAKKALALLA,7313050,7313
7313060,SAJOANGING,7313060,7313
7313061,PENRANG,7313061,7313
7313070,MAJAULENG,7313070,7313
7313080,TANASITOLO,7313080,7313
7313090,BELAWA,7313090,7313
7313100,MANIANG PAJO,7313100,7313
7313101,GILIRENG,7313101,7313
7313110,KEERA,7313110,7313
7313120,PITUMPANUA,7313120,7313
7314010,PANCA LAUTANG,7314010,7314
7314020,TELLULIMPO E,7314020,7314
7314030,WATANG PULU,7314030,7314
7314040,BARANTI,7314040,7314
7314050,PANCA RIJANG,7314050,7314
7314051,KULO,7314051,7314
7314060,MARITENGNGAE,7314060,7314
7314061,WATANG SIDENRENG,7314061,7314
7314070,PITU RIAWA,7314070,7314
7314080,DUAPITUE,7314080,7314
7314081,PITU RIASE,7314081,7314
7315010,SUPPA,7315010,7315
7315020,MATTIROSOMPE,7315020,7315
7315021,LANRISANG,7315021,7315
7315030,MATTIRO BULU,7315030,7315
7315040,WATANG SAWITTO,7315040,7315
7315041,PALETEANG,7315041,7315
7315042,TIROANG,7315042,7315
7315050,PATAMPANUA,7315050,7315
7315060,CEMPA,7315060,7315
7315070,DUAMPANUA,7315070,7315
7315071,BATULAPPA,7315071,7315
7315080,LEMBANG,7315080,7315
7316010,MAIWA,7316010,7316
7316011,BUNGIN,7316011,7316
7316020,ENREKANG,7316020,7316
7316021,CENDANA,7316021,7316
7316030,BARAKA,7316030,7316
7316031,BUNTU BATU,7316031,7316
7316040,ANGGERAJA,7316040,7316
7316041,MALUA,7316041,7316
7316050,ALLA,7316050,7316
7316051,CURIO,7316051,7316
7316052,MASALLE,7316052,7316
7316053,BAROKO,7316053,7316
7317010,LAROMPONG,7317010,7317
7317011,LAROMPONG SELATAN,7317011,7317
7317020,SULI,7317020,7317
7317021,SULI BARAT,7317021,7317
7317030,BELOPA,7317030,7317
7317031,KAMANRE,7317031,7317
7317032,BELOPA UTARA,7317032,7317
7317040,BAJO,7317040,7317
7317041,BAJO BARAT,7317041,7317
7317050,BASSESANGTEMPE,7317050,7317
7317051,LATIMOJONG,7317051,7317
7317052,BASSESANGTEMPE UTARA,7317052,7317
7317060,BUPON,7317060,7317
7317061,PONRANG,7317061,7317
7317062,PONRANG SELATAN,7317062,7317
7317070,BUA,7317070,7317
7317080,WALENRANG,7317080,7317
7317081,WALENRANG TIMUR,7317081,7317
7317090,LAMASI,7317090,7317
7317091,WALENRANG UTARA,7317091,7317
7317092,WALENRANG BARAT,7317092,7317
7317093,LAMASI TIMUR,7317093,7317
7318010,BONGGAKARADENG,7318010,7318
7318011,SIMBUANG,7318011,7318
7318012,RANO,7318012,7318
7318013,MAPPAK,7318013,7318
7318020,MENGKENDEK,7318020,7318
7318021,GANDANG BATU SILANAN,7318021,7318
7318030,SANGALLA,7318030,7318
7318031,SANGALA SELATAN,7318031,7318
7318032,SANGALLA UTARA,7318032,7318
7318040,MAKALE,7318040,7318
7318041,MAKALE SELATAN,7318041,7318
7318042,MAKALE UTARA,7318042,7318
7318050,SALUPUTTI,7318050,7318
7318051,BITTUANG,7318051,7318
7318052,REMBON,7318052,7318
7318053,MASANDA,7318053,7318
7318054,MALIMBONG BALEPE,7318054,7318
7318061,RANTETAYO,7318061,7318
7318067,KURRA,7318067,7318
7322010,SABBANG,7322010,7322
7322020,BAEBUNTA,7322020,7322
7322030,MALANGKE,7322030,7322
7322031,MALANGKE BARAT,7322031,7322
7322040,SUKAMAJU,7322040,7322
7322050,BONE-BONE,7322050,7322
7322051,TANA LILI,7322051,7322
7322120,MASAMBA,7322120,7322
7322121,MAPPEDECENG,7322121,7322
7322122,RAMPI,7322122,7322
7322130,RONGKONG,7322130,7322
7322131,SEKO,7322131,7322
7325010,BURAU,7325010,7325
7325020,WOTU,7325020,7325
7325030,TOMONI,7325030,7325
7325031,TOMONI TIMUR,7325031,7325
7325040,ANGKONA,7325040,7325
7325050,MALILI,7325050,7325
7325060,TOWUTI,7325060,7325
7325070,NUHA,7325070,7325
7325071,WASUPONDA,7325071,7325
7325080,MANGKUTANA,7325080,7325
7325081,KALAENA,7325081,7325
7326010,SOPAI,7326010,7326
7326020,KESU,7326020,7326
7326030,SANGGALANGI,7326030,7326
7326040,BUNTAO,7326040,7326
7326050,RANTEBUA,7326050,7326
7326060,NANGGALA,7326060,7326
7326070,TONDON,7326070,7326
7326080,TALLUNGLIPU,7326080,7326
7326090,RANTEPAO,7326090,7326
7326100,TIKALA,7326100,7326
7326110,SESEAN,7326110,7326
7326120,BALUSU,7326120,7326
7326130,'SA''DAN',7326130,7326
7326140,BENGKELEKILA,7326140,7326
7326150,SESEAN SULOARA,7326150,7326
7326160,KAPALA PITU,7326160,7326
7326170,DENDE PIONGAN NAPO,7326170,7326
7326180,AWAN RANTE KARUA,7326180,7326
7326190,RINDINGALO,7326190,7326
7326200,BUNTU PEPASAN,7326200,7326
7326210,BARUPPU,7326210,7326
7371010,MARISO,7371010,7371
7371020,MAMAJANG,7371020,7371
7371030,TAMALATE,7371030,7371
7371031,RAPPOCINI,7371031,7371
7371040,MAKASSAR,7371040,7371
7371050,UJUNG PANDANG,7371050,7371
7371060,WAJO,7371060,7371
7371070,BONTOALA,7371070,7371
7371080,UJUNG TANAH,7371080,7371
7371081,KEPULAUAN SANGKARRANG,7371081,7371
7371090,TALLO,7371090,7371
7371100,PANAKKUKANG,7371100,7371
7371101,MANGGALA,7371101,7371
7371110,BIRING KANAYA,7371110,7371
7371111,TAMALANREA,7371111,7371
7372010,BACUKIKI,7372010,7372
7372011,BACUKIKI BARAT,7372011,7372
7372020,UJUNG,7372020,7372
7372030,SOREANG,7372030,7372
7373010,WARA SELATAN,7373010,7373
7373011,SENDANA,7373011,7373
7373020,WARA,7373020,7373
7373021,WARA TIMUR,7373021,7373
7373022,MUNGKAJANG,7373022,7373
7373030,WARA UTARA,7373030,7373
7373031,BARA,7373031,7373
7373040,TELLUWANUA,7373040,7373
7373041,WARA BARAT,7373041,7373
7401050,LASALIMU,7401050,7401
7401051,LASALIMU SELATAN,7401051,7401
7401052,SIOTAPINA,7401052,7401
7401060,PASAR WAJO,7401060,7401
7401061,WOLOWA,7401061,7401
7401062,WABULA,7401062,7401
7401110,KAPONTORI,7401110,7401
7402010,TONGKUNO,7402010,7402
7402011,TONGKUNO SELATAN,7402011,7402
7402020,PARIGI,7402020,7402
7402021,BONE,7402021,7402
7402022,MAROBO,7402022,7402
7402030,KABAWO,7402030,7402
7402031,KABANGKA,7402031,7402
7402032,KONTUKOWUNA,7402032,7402
7402061,KONTUNAGA,7402061,7402
7402062,WATOPUTE,7402062,7402
7402070,KATOBU,7402070,7402
7402071,LOHIA,7402071,7402
7402072,DURUKA,7402072,7402
7402073,BATALAIWORU,7402073,7402
7402080,NAPABALANO,7402080,7402
7402081,LASALEPA,7402081,7402
7402083,TOWEA,7402083,7402
7402090,WAKORUMBA SELATAN,7402090,7402
7402091,PASIR PUTIH,7402091,7402
7402092,PASI KOLAGA,7402092,7402
7402111,MALIGANO,7402111,7402
7402112,BATUKARA,7402112,7402
7403090,SOROPIA,7403090,7403
7403091,LALONGGASUMEETO,7403091,7403
7403100,SAMPARA,7403100,7403
7403101,BONDOALA,7403101,7403
7403102,BESULUTU,7403102,7403
7403103,KAPOIALA,7403103,7403
7403104,ANGGALOMOARE,7403104,7403
7403105,MOROSI,7403105,7403
7403130,LAMBUYA,7403130,7403
7403131,UEPAI,7403131,7403
7403132,PURIALA,7403132,7403
7403133,ONEMBUTE,7403133,7403
7403140,PONDIDAHA,7403140,7403
7403141,WONGGEDUKU,7403141,7403
7403142,AMONGGEDO,7403142,7403
7403143,WONGGEDUKU BARAT,7403143,7403
7403150,WAWOTOBI,7403150,7403
7403151,MELUHU,7403151,7403
7403152,KONAWE,7403152,7403
7403153,ANGGOTOA,7403153,7403
7403170,UNAAHA,7403170,7403
7403171,ANGGABERI,7403171,7403
7403180,ABUKI,7403180,7403
7403181,LATOMA,7403181,7403
7403182,TONGAUNA,7403182,7403
7403183,ASINUA,7403183,7403
7403184,PADANGGUNI,7403184,7403
7403185,TONGAUNA UTARA,7403185,7403
7403193,ROUTA,7403193,7403
7404010,WATUBANGGA,7404010,7404
7404011,TANGGETADA,7404011,7404
7404012,TOARI,7404012,7404
7404013,POLINGGONA,7404013,7404
7404020,POMALAA,7404020,7404
7404030,WUNDULAKO,7404030,7404
7404031,BAULA,7404031,7404
7404060,KOLAKA,7404060,7404
7404061,LATAMBAGA,7404061,7404
7404070,WOLO,7404070,7404
7404071,SAMATURU,7404071,7404
7404072,IWOIMENDAA,7404072,7404
7405010,TINANGGEA,7405010,7405
7405011,LALEMBUU,7405011,7405
7405020,ANDOOLO,7405020,7405
7405021,BUKE,7405021,7405
7405022,ANDOOLO BARAT,7405022,7405
7405030,PALANGGA,7405030,7405
7405031,PALANGGA SELATAN,7405031,7405
7405032,BAITO,7405032,7405
7405040,LAINEA,7405040,7405
7405041,LAEYA,7405041,7405
7405050,KOLONO,7405050,7405
7405051,KOLONO TIMUR,7405051,7405
7405060,LAONTI,7405060,7405
7405070,MORAMO,7405070,7405
7405071,MORAMO UTARA,7405071,7405
7405080,KONDA,7405080,7405
7405081,WOLASI,7405081,7405
7405090,RANOMEETO,7405090,7405
7405091,RANOMEETO BARAT,7405091,7405
7405100,LANDONO,7405100,7405
7405101,MOWILA,7405101,7405
7405102,SABULAKOA,7405102,7405
7405110,ANGATA,7405110,7405
7405111,BENUA,7405111,7405
7405112,BASALA,7405112,7405
7406010,KABAENA,7406010,7406
7406011,KABAENA UTARA,7406011,7406
7406012,KABAENA SELATAN,7406012,7406
7406013,KABAENA BARAT,7406013,7406
7406020,KABAENA TIMUR,7406020,7406
7406021,KABAENA TENGAH,7406021,7406
7406030,RUMBIA,7406030,7406
7406031,MATA OLEO,7406031,7406
7406032,KEPULAUAN MASALOKA RAYA,7406032,7406
7406033,RUMBIA TENGAH,7406033,7406
7406040,RAROWATU,7406040,7406
7406041,RAROWATU UTARA,7406041,7406
7406042,MATA USU,7406042,7406
7406043,LANTARI JAYA,7406043,7406
7406050,POLEANG TIMUR,7406050,7406
7406051,POLEANG UTARA,7406051,7406
7406052,POLEANG SELATAN,7406052,7406
7406053,POLEANG TENGGARA,7406053,7406
7406060,POLEANG,7406060,7406
7406061,POLEANG BARAT,7406061,7406
7406062,TONTONUNU,7406062,7406
7406063,POLEANG TENGAH,7406063,7406
7407010,BINONGKO,7407010,7407
7407011,TOGO BINONGKO,7407011,7407
7407020,TOMIA,7407020,7407
7407021,TOMIA TIMUR,7407021,7407
7407030,KALEDUPA,7407030,7407
7407031,KALEDUPA SELATAN,7407031,7407
7407040,WANGI-WANGI,7407040,7407
7407050,WANGI-WANGI SELATAN,7407050,7407
7408010,RANTEANGIN,7408010,7408
7408011,LAMBAI,7408011,7408
7408012,WAWO,7408012,7408
7408020,LASUSUA,7408020,7408
7408021,KATOI,7408021,7408
7408030,KODEOHA,7408030,7408
7408031,TIWU,7408031,7408
7408040,NGAPA,7408040,7408
7408041,WATUNOHU,7408041,7408
7408050,PAKUE,7408050,7408
7408051,PAKUE UTARA,7408051,7408
7408052,PAKUE TENGAH,7408052,7408
7408060,BATU PUTIH,7408060,7408
7408061,POREHU,7408061,7408
7408062,TOLALA,7408062,7408
7409100,BONEGUNU,7409100,7409
7409101,KAMBOWA,7409101,7409
7409110,WAKORUMBA,7409110,7409
7409120,KULISUSU,7409120,7409
7409121,KULISUSU BARAT,7409121,7409
7409122,KULISUSU UTARA,7409122,7409
7410010,SAWA,7410010,7410
7410011,MOTUI,7410011,7410
7410020,LEMBO,7410020,7410
7410030,LASOLO,7410030,7410
7410031,WAWOLESEA,7410031,7410
7410032,LASOLO KEPULAUAN,7410032,7410
7410040,MOLAWE,7410040,7410
7410050,ASERA,7410050,7410
7410051,ANDOWIA,7410051,7410
7410052,OHEO,7410052,7410
7410060,LANGGIKIMA,7410060,7410
7410070,WIWIRANO,7410070,7410
7410071,LANDAWE,7410071,7410
7411010,AERE,7411010,7411
7411020,LAMBANDIA,7411020,7411
7411030,POLI-POLIA,7411030,7411
7411040,DANGIA,7411040,7411
7411050,LADONGI,7411050,7411
7411060,LOEA,7411060,7411
7411070,TIRAWUTA,7411070,7411
7411080,LALOLAE,7411080,7411
7411090,MOWEWE,7411090,7411
7411100,TINONDO,7411100,7411
7411110,ULUIWOI,7411110,7411
7411120,UEESI,7411120,7411
7412010,WAWONII TENGGARA,7412010,7412
7412020,WAWONII TIMUR,7412020,7412
7412030,WAWONII TIMUR LAUT,7412030,7412
7412040,WAWONII UTARA,7412040,7412
7412050,WAWONII SELATAN,7412050,7412
7412060,WAWONII TENGAH,7412060,7412
7412070,WAWONII BARAT,7412070,7412
7413010,TIWORO KEPULAUAN,7413010,7413
7413020,MAGINTI,7413020,7413
7413030,TIWORO TENGAH,7413030,7413
7413040,TIWORO SELATAN,7413040,7413
7413050,TIWORO UTARA,7413050,7413
7413060,LAWA,7413060,7413
7413070,SAWERIGADI,7413070,7413
7413080,BARANGKA,7413080,7413
7413090,WA DAGA,7413090,7413
7413100,KUSAMBI,7413100,7413
7413110,NAPANO KUSAMBI,7413110,7413
7414010,TALAGA RAYA,7414010,7414
7414020,MAWASANGKA,7414020,7414
7414030,MAWASANGKA TENGAH,7414030,7414
7414040,MAWASANGKA TIMUR,7414040,7414
7414050,LAKUDO,7414050,7414
7414060,GU,7414060,7414
7414070,SANGIA WAMBULU,7414070,7414
7415010,BATU ATAS,7415010,7415
7415020,LAPANDEWA,7415020,7415
7415030,SAMPOLAWA,7415030,7415
7415040,BATAUGA,7415040,7415
7415050,SIOMPU BARAT,7415050,7415
7415060,SIOMPU,7415060,7415
7415070,KADATUA,7415070,7415
7471010,MANDONGA,7471010,7471
7471011,BARUGA,7471011,7471
7471012,PUUWATU,7471012,7471
7471013,KADIA,7471013,7471
7471014,WUA-WUA,7471014,7471
7471020,POASIA,7471020,7471
7471021,ABELI,7471021,7471
7471022,KAMBU,7471022,7471
7471023,NAMBO,7471023,7471
7471030,KENDARI,7471030,7471
7471031,KENDARI BARAT,7471031,7471
7472010,BETOAMBARI,7472010,7472
7472011,MURHUM,7472011,7472
7472012,BATUPOARO,7472012,7472
7472020,WOLIO,7472020,7472
7472021,KOKALUKUNA,7472021,7472
7472030,SORAWOLIO,7472030,7472
7472040,BUNGI,7472040,7472
7472041,LEA-LEA,7472041,7472
7501031,MANANGGU,7501031,7501
7501040,TILAMUTA,7501040,7501
7501041,DULUPI,7501041,7501
7501042,BOTUMOITO,7501042,7501
7501050,PAGUYAMAN,7501050,7501
7501051,WONOSARI,7501051,7501
7501052,PAGUYAMAN PANTAI,7501052,7501
7502010,BATUDAA PANTAI,7502010,7502
7502011,BILUHU,7502011,7502
7502020,BATUDAA,7502020,7502
7502021,BONGOMEME,7502021,7502
7502022,TABONGO,7502022,7502
7502023,DUNGALIYO,7502023,7502
7502030,TIBAWA,7502030,7502
7502031,PULUBALA,7502031,7502
7502040,BOLIYOHUTO,7502040,7502
7502041,MOOTILANGO,7502041,7502
7502042,TOLANGOHULA,7502042,7502
7502043,ASPARAGA,7502043,7502
7502044,BILATO,7502044,7502
7502070,LIMBOTO,7502070,7502
7502071,LIMBOTO BARAT,7502071,7502
7502080,TELAGA,7502080,7502
7502081,TELAGA BIRU,7502081,7502
7502082,TILANGO,7502082,7502
7502083,TELAGA JAYA,7502083,7502
7503010,POPAYATO,7503010,7503
7503011,POPAYATO BARAT,7503011,7503
7503012,POPAYATO TIMUR,7503012,7503
7503020,LEMITO,7503020,7503
7503021,WANGGARASI,7503021,7503
7503030,MARISA,7503030,7503
7503031,PATILANGGIO,7503031,7503
7503032,BUNTULIA,7503032,7503
7503033,DUHIADAA,7503033,7503
7503040,RANDANGAN,7503040,7503
7503041,TALUDITI,7503041,7503
7503050,PAGUAT,7503050,7503
7503051,DENGILO,7503051,7503
7504010,TAPA,7504010,7504
7504011,BULANGO UTARA,7504011,7504
7504012,BULANGO SELATAN,7504012,7504
7504013,BULANGO TIMUR,7504013,7504
7504014,BULANGO ULU,7504014,7504
7504020,KABILA,7504020,7504
7504021,BOTU PINGGE,7504021,7504
7504022,TILONGKABILA,7504022,7504
7504030,SUWAWA,7504030,7504
7504031,SUWAWA SELATAN,7504031,7504
7504032,SUWAWA TIMUR,7504032,7504
7504033,SUWAWA TENGAH,7504033,7504
7504034,PINOGU,7504034,7504
7504040,BONEPANTAI,7504040,7504
7504041,KABILA BONE,7504041,7504
7504042,BONE RAYA,7504042,7504
7504043,BONE,7504043,7504
7504044,BULAWA,7504044,7504
7505010,ATINGGOLA,7505010,7505
7505011,GENTUMA RAYA,7505011,7505
7505020,KWANDANG,7505020,7505
7505021,TOMILITO,7505021,7505
7505022,PONELO KEPULAUAN,7505022,7505
7505030,ANGGREK,7505030,7505
7505031,MONANO,7505031,7505
7505040,SUMALATA,7505040,7505
7505041,SUMALATA TIMUR,7505041,7505
7505050,TOLINGGULA,7505050,7505
7505051,BIAU,7505051,7505
7571010,KOTA BARAT,7571010,7571
7571011,DUNGINGI,7571011,7571
7571020,KOTA SELATAN,7571020,7571
7571021,KOTA TIMUR,7571021,7571
7571022,HULONTHALANGI,7571022,7571
7571023,DUMBO RAYA,7571023,7571
7571030,KOTA UTARA,7571030,7571
7571031,KOTA TENGAH,7571031,7571
7571032,SIPATANA,7571032,7571
7601010,BANGGAE,7601010,7601
7601011,BANGGAE TIMUR,7601011,7601
7601020,PAMBOANG,7601020,7601
7601030,SENDANA,7601030,7601
7601031,TAMMERODO,7601031,7601
7601033,TUBO SENDANA,7601033,7601
7601040,MALUNDA,7601040,7601
7601041,ULUMANDA,7601041,7601
7602010,TINAMBUNG,7602010,7602
7602011,BALANIPA,7602011,7602
7602012,LIMBORO,7602012,7602
7602020,TUBBI TARAMANU,7602020,7602
7602021,ALU,7602021,7602
7602030,CAMPALAGIAN,7602030,7602
7602031,LUYO,7602031,7602
7602040,WONOMULYO,7602040,7602
7602041,MAPILLI,7602041,7602
7602042,TAPANGO,7602042,7602
7602043,MATAKALI,7602043,7602
7602044,BULO,7602044,7602
7602050,POLEWALI,7602050,7602
7602051,BINUANG,7602051,7602
7602052,ANREAPI,7602052,7602
7602061,MATANGNGA,7602061,7602
7603010,SUMARORONG,7603010,7603
7603020,MESSAWA,7603020,7603
7603030,PANA,7603030,7603
7603031,NOSU,7603031,7603
7603040,TABANG,7603040,7603
7603050,MAMASA,7603050,7603
7603060,TANDUK KALUA,7603060,7603
7603061,BALLA,7603061,7603
7603070,SESENAPADANG,7603070,7603
7603071,TAWALIAN,7603071,7603
7603080,MAMBI,7603080,7603
7603081,BAMBANG,7603081,7603
7603082,RANTEBULAHAN TIMUR,7603082,7603
7603083,MEHALAAN,7603083,7603
7603090,ARALLE,7603090,7603
7603091,BUNTU MALANGKA,7603091,7603
7603100,TABULAHAN,7603100,7603
7604010,TAPALANG,7604010,7604
7604011,TAPALANG BARAT,7604011,7604
7604020,MAMUJU,7604020,7604
7604022,SIMBORO,7604022,7604
7604023,KEPULAUAN BALA BALAKANG,7604023,7604
7604030,KALUKKU,7604030,7604
7604031,PAPALANG,7604031,7604
7604032,SAMPAGA,7604032,7604
7604033,TOMMO,7604033,7604
7604040,KALUMPANG,7604040,7604
7604041,BONEHAU,7604041,7604
7605010,SARUDU,7605010,7605
7605011,DAPURANG,7605011,7605
7605012,DURIPOKU,7605012,7605
7605020,BARAS,7605020,7605
7605021,BULU TABA,7605021,7605
7605022,LARIANG,7605022,7605
7605030,PASANGKAYU,7605030,7605
7605031,TIKKE RAYA,7605031,7605
7605032,PEDONGGA,7605032,7605
7605040,BAMBALAMOTU,7605040,7605
7605041,BAMBAIRA,7605041,7605
7605042,SARJO,7605042,7605
7606010,PANGALE,7606010,7606
7606020,BUDONG-BUDONG,7606020,7606
7606030,TOBADAK,7606030,7606
7606040,TOPOYO,7606040,7606
7606050,KAROSSA,7606050,7606
8101040,TANIMBAR SELATAN,8101040,8101
8101041,WER TAMRIAN,8101041,8101
8101042,WER MAKTIAN,8101042,8101
8101043,SELARU,8101043,8101
8101050,TANIMBAR UTARA,8101050,8101
8101051,YARU,8101051,8101
8101052,WUAR LABOBAR,8101052,8101
8101053,NIRUNMAS,8101053,8101
8101054,KORMOMOLIN,8101054,8101
8101055,MOLU MARU,8101055,8101
8102010,KEI KECIL,8102010,8102
8102012,KEI KECIL BARAT,8102012,8102
8102013,KEI KECIL TIMUR,8102013,8102
8102014,HOAT SORBAY,8102014,8102
8102015,MANYEUW,8102015,8102
8102016,KEI KECIL TIMUR SELATAN,8102016,8102
8102020,KEI BESAR,8102020,8102
8102021,KEI BESAR UTARA TIMUR,8102021,8102
8102022,KEI BESAR SELATAN,8102022,8102
8102023,KEI BESAR UTARA BARAT,8102023,8102
8102024,KEI BESAR SELATAN BARAT,8102024,8102
8103010,BANDA,8103010,8103
8103040,TEHORU,8103040,8103
8103041,TELUTIH,8103041,8103
8103050,AMAHAI,8103050,8103
8103051,KOTA MASOHI,8103051,8103
8103052,TELUK ELPAPUTIH,8103052,8103
8103060,TEON NILA SERUA,8103060,8103
8103080,SAPARUA,8103080,8103
8103081,NUSALAUT,8103081,8103
8103082,SAPARUA TIMUR,8103082,8103
8103090,P. HARUKU,8103090,8103
8103100,SALAHUTU,8103100,8103
8103110,LEIHITU,8103110,8103
8103111,LEIHITU BARAT,8103111,8103
8103140,SERAM UTARA,8103140,8103
8103141,SERAM UTARA BARAT,8103141,8103
8103142,SERAM UTARA TIMUR KOBI,8103142,8103
8103143,SERAM UTARA TIMUR SETI,8103143,8103
8104020,NAMLEA,8104020,8104
8104021,WAEAPO,8104021,8104
8104022,WAPLAU,8104022,8104
8104023,BATA BUAL,8104023,8104
8104024,TELUK KAIELY,8104024,8104
8104025,WAELATA,8104025,8104
8104026,LOLONG GUBA,8104026,8104
8104027,LILIALY,8104027,8104
8104030,AIR BUAYA,8104030,8104
8104031,FENA LEISELA,8104031,8104
8105010,ARU SELATAN,8105010,8105
8105011,ARU SELATAN TIMUR,8105011,8105
8105012,ARU SELATAN UTARA,8105012,8105
8105020,ARU TENGAH,8105020,8105
8105021,ARU TENGAH TIMUR,8105021,8105
8105022,ARU TENGAH SELATAN,8105022,8105
8105030,PULAU-PULAU ARU,8105030,8105
8105031,ARU UTARA,8105031,8105
8105032,ARU UTARA TIMUR BATULEY,8105032,8105
8105033,SIR-SIR,8105033,8105
8106010,HUAMUAL BELAKANG,8106010,8106
8106011,KEPULAUAN MANIPA,8106011,8106
8106020,SERAM BARAT,8106020,8106
8106021,HUAMUAL,8106021,8106
8106030,KAIRATU,8106030,8106
8106031,KAIRATU BARAT,8106031,8106
8106032,INAMOSOL,8106032,8106
8106033,AMALATU,8106033,8106
8106034,ELPAPUTIH,8106034,8106
8106040,TANIWEL,8106040,8106
8106041,TANIWEL TIMUR,8106041,8106
8107010,PULAU GOROM,8107010,8107
8107011,WAKATE,8107011,8107
8107012,TEOR,8107012,8107
8107013,GOROM TIMUR,8107013,8107
8107014,PULAU PANJANG,8107014,8107
8107020,SERAM TIMUR,8107020,8107
8107021,TUTUK TOLU,8107021,8107
8107022,KILMURY,8107022,8107
8107023,SIRITAUN WIDA TIMUR,8107023,8107
8107024,KIAN DARAT,8107024,8107
8107030,WERINAMA,8107030,8107
8107031,SIWALALAT,8107031,8107
8107040,BULA,8107040,8107
8107041,BULA BARAT,8107041,8107
8107042,TELUK WARU,8107042,8107
8108010,WETAR,8108010,8108
8108011,WETAR BARAT,8108011,8108
8108012,WETAR UTARA,8108012,8108
8108013,WETAR TIMUR,8108013,8108
8108020,PP. TERSELATAN,8108020,8108
8108021,KISAR UTARA,8108021,8108
8108022,KEPULAUAN ROMANG,8108022,8108
8108030,LETTI,8108030,8108
8108041,MOA,8108041,8108
8108042,LAKOR,8108042,8108
8108050,DAMER,8108050,8108
8108060,MDONA HIERA,8108060,8108
8108070,PP. BABAR,8108070,8108
8108071,PULAU WETANG,8108071,8108
8108080,BABAR TIMUR,8108080,8108
8108081,PULAU MASELA,8108081,8108
8108082,DAWELOR DAWERA,8108082,8108
8109010,KEPALA MADAN,8109010,8109
8109020,LEKSULA,8109020,8109
8109021,FENA FAFAN,8109021,8109
8109030,NAMROLE,8109030,8109
8109040,WAESAMA,8109040,8109
8109050,AMBALAU,8109050,8109
8171010,NUSANIWE,8171010,8171
8171020,SIRIMAU,8171020,8171
8171021,LEITIMUR SELATAN,8171021,8171
8171030,TELUK AMBON BAGUALA,8171030,8171
8171031,TELUK AMBON,8171031,8171
8172010,PP. KUR,8172010,8172
8172011,KUR SELATAN,8172011,8172
8172020,TAYANDO TAM,8172020,8172
8172030,PULAU DULLAH UTARA,8172030,8172
8172040,PULAU DULLAH SELATAN,8172040,8172
8201090,JAILOLO,8201090,8201
8201091,JAILOLO SELATAN,8201091,8201
8201100,SAHU,8201100,8201
8201101,SAHU TIMUR,8201101,8201
8201130,IBU,8201130,8201
8201131,IBU SELATAN,8201131,8201
8201132,TABARU,8201132,8201
8201140,LOLODA,8201140,8201
8202030,WEDA,8202030,8202
8202031,WEDA SELATAN,8202031,8202
8202032,WEDA UTARA,8202032,8202
8202033,WEDA TENGAH,8202033,8202
8202034,WEDA TIMUR,8202034,8202
8202041,PULAU GEBE,8202041,8202
8202042,PATANI,8202042,8202
8202043,PATANI UTARA,8202043,8202
8202044,PATANI BARAT,8202044,8202
8202045,PATANI TIMUR,8202045,8202
8203010,SULA BESI BARAT,8203010,8203
8203011,SULABESI SELATAN,8203011,8203
8203020,SANANA,8203020,8203
8203021,SULA BESI TENGAH,8203021,8203
8203022,SULABESI TIMUR,8203022,8203
8203023,SANANA UTARA,8203023,8203
8203030,MANGOLI TIMUR,8203030,8203
8203031,MANGOLI TENGAH,8203031,8203
8203032,MANGOLI UTARA TIMUR,8203032,8203
8203040,MANGOLI BARAT,8203040,8203
8203041,MANGOLI UTARA,8203041,8203
8203042,MANGOLI SELATAN,8203042,8203
8204010,OBI SELATAN,8204010,8204
8204020,OBI,8204020,8204
8204021,OBI BARAT,8204021,8204
8204022,OBI TIMUR,8204022,8204
8204023,OBI UTARA,8204023,8204
8204030,BACAN,8204030,8204
8204031,MANDIOLI SELATAN,8204031,8204
8204032,MANDIOLI UTARA,8204032,8204
8204033,BACAN SELATAN,8204033,8204
8204034,BATANG LOMANG,8204034,8204
8204040,BACAN TIMUR,8204040,8204
8204041,BACAN TIMUR SELATAN,8204041,8204
8204042,BACAN TIMUR TENGAH,8204042,8204
8204050,BACAN BARAT,8204050,8204
8204051,KASIRUTA BARAT,8204051,8204
8204052,KASIRUTA TIMUR,8204052,8204
8204053,BACAN BARAT UTARA,8204053,8204
8204060,KAYOA,8204060,8204
8204061,KAYOA BARAT,8204061,8204
8204062,KAYOA SELATAN,8204062,8204
8204063,KAYOA UTARA,8204063,8204
